Test,CompletionTime,ErrorCount
1,6.361069,0
2,6.347185,0
3,12.27779,0


Color Usage Data:
Test,ColorIndex,UsageCount
1,1,2
2,3,2
2,2,2
3,1,2
3,0,2
3,3,2


Color Change Sequences:
Test,FromColor,ToColor,TimeStamp
1,-1,1,5.20825
2,-1,3,1.972155
2,3,2,5.069468
3,-1,1,6.111073
3,1,0,8.750099
3,0,3,10.30555


Connection Timing Data:
Test,Connection,TimeTaken
1,RouterIcon-PhoneIcon,0.1249237
1,LaptopIcon-RouterIcon,0.1250095
1,RouterIcon-ComputerIcon,0.1528492
2,RouterIcon-SwitchIcon,-4.930555
2,LaptopIcon-SwitchIcon,0.1111946
2,ComputerIcon2-SwitchIcon,0.1249847
2,SwitchIcon-ComputerIcon,0.125061
2,SwitchIcon-LaptopIcon2,0.958477
2,SwitchIcon-PhoneIcon,0.1250229
3,SwitchIcon2-PhoneIcon,-2.30554
3,SwitchIcon2-PhoneIcon2,0.138916
3,SwitchIcon2-LaptopIcon2,0.1806641
3,SwitchIcon2-ComputerIcon3,0.1111908
3,SwitchIcon2-RouterIcon2,0.06933975
3,RouterIcon-SwitchIcon,0.1528435
3,RouterIcon-RouterIcon2,0.1527061
3,SwitchIcon-LaptopIcon,0.1249275
3,ComputerIcon2-SwitchIcon,0.1666489
3,ComputerIcon-SwitchIcon,0.1804771


Connection Events:
Test,Device1,Device2,ColorIndex,StartTime,CompletionTime,TimeSinceLastColorSelection
1,RouterIcon,PhoneIcon,2,1.291731,1.416655,0
1,LaptopIcon,RouterIcon,2,1.680552,1.805561,0
1,RouterIcon,ComputerIcon,1,5.680548,5.833397,0.6251469
2,NextTaskButton,SwitchIcon,1,6.361069,1.430513,0
2,LaptopIcon,SwitchIcon,3,2.347164,2.458359,0.4862041
2,ComputerIcon2,SwitchIcon,3,2.722164,2.847149,0.8749943
2,SwitchIcon,ComputerIcon,3,3.194485,3.319546,1.347391
2,SwitchIcon,LaptopIcon2,3,3.597162,4.555639,2.583485
2,SwitchIcon,PhoneIcon,2,5.500006,5.625029,0.5555611
3,NextTaskButton,PhoneIcon,2,6.347185,4.041645,0
3,SwitchIcon2,PhoneIcon2,2,4.763912,4.902828,0
3,SwitchIcon2,LaptopIcon2,2,5.12505,5.305714,0
3,SwitchIcon2,ComputerIcon3,1,6.569424,6.680614,0.5695419
3,SwitchIcon2,RouterIcon2,1,7.138947,7.208286,1.097214
3,RouterIcon,SwitchIcon,1,8,8.152843,2.041771
3,RouterIcon,RouterIcon2,0,9.180687,9.333393,0.5832939
3,SwitchIcon,LaptopIcon,3,10.6945,10.81943,0.5138741
3,ComputerIcon2,SwitchIcon,3,11.18057,11.34722,1.041664
3,ComputerIcon,SwitchIcon,3,11.63894,11.81941,1.513859


Error Events:
Test,ErrorType,Device1,Device2,UsedColorIndex,RequiredColorIndex,TimeStamp


Attention Distribution:
Test,Area,Duration
1,Instructions,0
1,Network,0.6250343
1,ColorPalette,0
2,Instructions,0
2,Network,0.5276432
2,ColorPalette,0
3,Instructions,0
3,Network,1.527603
3,ColorPalette,0
