Test,CompletionTime,ErrorCount
1,10.7927,0
2,14.87494,0
3,16.69416,2


Color Usage Data:
Test,ColorIndex,UsageCount
1,1,2
2,3,4
2,2,2
3,1,4
3,0,2
3,3,2
3,2,2


Color Change Sequences:
Test,FromColor,ToColor,TimeStamp
1,-1,1,9.598238
2,-1,3,3.583456
2,3,2,8.694448
2,2,3,13.52767
3,-1,1,1.611053
3,1,0,6.888775
3,0,1,8.819366
3,1,3,10.37461
3,3,2,13.08299


Connection Timing Data:
Test,Connection,TimeTaken
1,RouterIcon-PhoneIcon,0.2499695
1,RouterIcon-LaptopIcon,0.2501144
1,RouterIcon-ComputerIcon,0.2362061
2,LaptopIcon-ComputerIcon2,-9.417664
2,RouterIcon-SwitchIcon,0.8333702
2,LaptopIcon-SwitchIcon,0.2500229
2,ComputerIcon2-RouterIcon,0.2224274
2,PhoneIcon-SwitchIcon,0.1947041
2,SwitchIcon-ComputerIcon2,0.3332863
2,SwitchIcon-ComputerIcon,0.9305592
2,SwitchIcon-LaptopIcon2,0.2778244
2,SwitchIcon-PhoneIcon,2.583344
3,RouterIcon-RouterIcon2,0.3612137
3,RouterIcon-SwitchIcon,0.8474159
3,SwitchIcon2-RouterIcon2,0.2637901
3,SwitchIcon2-ComputerIcon3,0.2777481
3,ComputerIcon2-SwitchIcon,0.2776756
3,SwitchIcon-ComputerIcon,0.2778358
3,SwitchIcon-LaptopIcon,0.3331528
3,SwitchIcon2-PhoneIcon,0.319664
3,SwitchIcon2-LaptopIcon2,0.319519
3,PhoneIcon2-SwitchIcon2,0.4029274


Connection Events:
Test,Device1,Device2,ColorIndex,StartTime,CompletionTime,TimeSinceLastColorSelection
1,RouterIcon,PhoneIcon,2,8.320566,8.570536,0
1,RouterIcon,LaptopIcon,2,8.917715,9.16783,0
1,RouterIcon,ComputerIcon,1,10.02886,10.26506,0.6668262
2,NextTaskButton,ComputerIcon2,1,10.7927,1.375034,0
2,ComputerIcon2,SwitchIcon,1,1.94449,2.777861,0
2,LaptopIcon,SwitchIcon,3,3.916685,4.166708,0.583252
2,ComputerIcon2,RouterIcon,3,4.458361,4.680788,1.097332
2,PhoneIcon,SwitchIcon,3,5.319485,5.514189,1.930733
2,SwitchIcon,ComputerIcon2,3,5.847246,6.180532,2.597076
2,RouterIcon,ComputerIcon,3,6.986092,7.916651,4.333195
2,SwitchIcon,LaptopIcon2,2,9.138887,9.749975,1.055527
2,LaptopIcon2,PhoneIcon,2,10.23596,12.8193,4.124855
2,SwitchIcon,LaptopIcon2,3,13.98598,14.26381,0.7361412
3,NextTaskButton,RouterIcon2,1,14.87494,4.027538,2.416485
3,RouterIcon2,SwitchIcon,1,4.721962,5.569378,3.958324
3,SwitchIcon2,RouterIcon2,1,5.985954,6.249744,4.638691
3,RouterIcon,RouterIcon2,0,7.444283,7.805496,0.9167213
3,SwitchIcon2,ComputerIcon3,1,9.347,9.624748,0.8053818
3,ComputerIcon2,SwitchIcon,3,10.83317,11.11085,0.7362328
3,SwitchIcon,ComputerIcon,3,11.45813,11.73597,1.361355
3,SwitchIcon,LaptopIcon,3,12.09723,12.43038,2.055763
3,SwitchIcon2,PhoneIcon,2,13.65242,13.97209,0.8890991
3,SwitchIcon2,LaptopIcon2,2,14.41649,14.73601,1.653023
3,PhoneIcon2,SwitchIcon2,2,15.5553,15.95823,2.875237


Error Events:
Test,ErrorType,Device1,Device2,UsedColorIndex,RequiredColorIndex,TimeStamp
2,WrongColor,PhoneIcon,SwitchIcon,3,2,5.514189
2,WrongColor,SwitchIcon,LaptopIcon2,2,3,9.749975
3,WrongColor,RouterIcon,RouterIcon2,1,0,4.027538


Attention Distribution:
Test,Area,Duration
1,Instructions,1.361841
1,Network,1.083206
1,ColorPalette,0
1,None,8.194855
2,Instructions,0
2,Network,0.06946945
2,ColorPalette,0.1527176
2,None,13.45828
3,Instructions,0
3,Network,4.541359
3,ColorPalette,0.2637863
3,None,11.79187
